125,【爱情语句】,  老地方依旧安然无恙依旧人来人往像从前一样。
126,【爱情语句】,  你对我诉说着他的千般不好，转身却又投入他的怀抱。
127,【爱情语句】,  说不求回报那只是客套所有的付出都渴望被回报。
128,【爱情语句】,  我连自己都不信任，怎么可能信任别人。一个不信任自己的人，怎么能得到别人的信任。
129,【爱情语句】,  我想知道这些仓皇南飞的大雁究竟带走了谁的思念。
130,【爱情语句】,  结局我早已猜到，但是我还是没有停下爱你�A脚步。
131,【爱情语句】,  何必拿谎言去欺骗一个痴了心的人。
132,【爱情语句】,  那一年，我们承诺一起一辈子;这一年，我们形同陌路不再联系。
133,【爱情语句】,  最伤感的莫过于，你以为找到一个可以保护你的人，可是后来的大风大浪都是他给的。
134,【爱情语句】,  在你之后来过的每一个人，我都不敢抱太多的期望，这是阴影，也是教训。
135,【爱情语句】,  为了爱，我流了太多的眼泪，为了你，我付出了太多的真心，如今我累了，想放开了。
136,【爱情语句】,  当眼泪要流出来的时候 ，不要眨眼 ，你会看清世界由清楚变模糊的全过程。
137,【爱情语句】,  用微笑装作不在意你的嘲笑，不关心你的离去。
138,【爱情语句】,  如果你要离开请断了这根牵连的线我会把手放开。
139,【爱情语句】,  最令人难过的是，我用整个青春和最好的爱，教会了他如何去爱另一个人。
140,【爱情语句】,  该给的我都给了，我都舍得，除了让你知道我心如刀割。
141,【爱情语句】,  没有大笑的一天，等于浪费了一天
142,【爱情语句】,  你把我的心上了锁，却忘了把钥匙给我。
143,【爱情语句】,  无条件相信自己喜欢的人，最后得知被欺骗的那瞬间，糟糕透了。
144,【爱情语句】,  于我而言，酒前酒后无异，只是借助酒精我能欺骗自己，那些悲伤是在梦里!
145,【爱情语句】,  我没多难过，只是少了你我真的不快乐
146,【爱情语句】,  不要害怕路遥远，不去前进怎么能去到终点
147,【爱情语句】,  孤单并不可怕，可怕的是为孤单去将就
148,【爱情语句】,  失去的已经失去，曾经也只是曾经。
149,【爱情语句】,  看见月球千疮百孔的真面目，终于明白了月亮代表我的心
150,【爱情语句】,  人总是这样，终于到了懂得珍惜的年纪，却偏偏什么都走散了。
151,【爱情语句】,  我看着你，你却没看见我，你心里有我么?
152,【爱情语句】,  没有人真正可以对另一个人的伤痛感同身受。
153,【爱情语句】,  你是我不敢饮的酒不敢吹的风。
154,【爱情语句】,  冷漠不是故意的，只是一种避免被伤害的工具。
155,【爱情语句】,  回忆是件很累的事情，就像失眠怎么躺都不对。
156,【爱情语句】,  从来就没有人对我说过：别装了，你并不快乐。
157,【爱情语句】,  回想越多的回忆，只会带领自己走向痛楚的最深处……
158,【爱情语句】,  再难过，都要试着微笑，这样说不定就不难过了
159,【爱情语句】,  红尘世间万般皆苦，你再不是我的救赎。
160,【爱情语句】,  他说爱你的时候，是无心之过，别轻易感动
161,【爱情语句】,  多希望我们只是争吵还能道歉还能和好。
